#Frame      Mode1    Mode2    Mode3
   97820 -166.132 -128.444 -123.199
   97821 -167.810 -126.525 -123.979
   97822 -165.473 -127.011 -124.452
   97823 -167.492 -127.697 -126.375
   97824 -168.511 -129.133 -124.415
   97825 -169.792 -129.849 -120.338
   97826 -170.338 -130.596 -118.549
   97827 -169.170 -129.619 -118.121
   97828 -168.406 -129.766 -120.202
   97829 -168.051 -128.182 -119.003
   97830 -169.014 -131.043 -121.365
   97831 -170.439 -129.596 -119.362
   97832 -170.444 -131.506 -120.928
   97833 -165.990 -130.276 -120.711
   97834 -165.328 -130.868 -120.789
   97835 -166.730 -130.772 -122.861
   97836 -164.154 -130.878 -123.235
   97837 -165.222 -132.817 -122.361
   97838 -166.782 -129.272 -123.003
   97839 -166.917 -131.061 -125.424
   97840 -165.221 -133.779 -127.070
   97841 -166.960 -132.285 -126.893
   97842 -169.291 -132.608 -125.436
   97843 -169.318 -130.132 -127.504
   97844 -170.201 -131.891 -127.810
   97845 -171.061 -131.137 -129.047
   97846 -168.629 -130.190 -126.102
   97847 -168.775 -133.714 -127.679
   97848 -168.383 -132.156 -128.011
   97849 -169.628 -131.890 -127.444
   97850 -168.557 -130.576 -127.608
   97851 -165.564 -132.961 -126.531
   97852 -164.363 -130.570 -122.812
   97853 -166.870 -133.022 -122.949
   97854 -169.523 -131.723 -122.907
   97855 -169.506 -132.135 -120.781
   97856 -168.059 -130.555 -122.025
   97857 -167.446 -130.577 -120.491
   97858 -170.361 -131.265 -121.302
   97859 -168.404 -132.075 -122.108
   97860 -165.723 -132.096 -122.073
   97861 -164.092 -132.699 -123.181
   97862 -163.913 -129.695 -123.358
   97863 -165.694 -128.736 -121.787
   97864 -167.246 -129.365 -120.838
   97865 -168.684 -129.352 -120.778
   97866 -169.403 -131.129 -120.365
   97867 -170.714 -129.605 -117.891
   97868 -170.989 -132.047 -115.145
   97869 -167.737 -127.862 -113.465
   97870 -171.690 -127.188 -112.670
   97871 -170.613 -127.625 -114.590
   97872 -171.349 -131.316 -116.980
   97873 -173.018 -128.711 -115.417
   97874 -173.866 -127.909 -117.367
   97875 -172.219 -127.052 -118.091
   97876 -172.193 -126.232 -119.540
   97877 -173.847 -125.956 -121.436
   97878 -172.266 -125.676 -121.768
   97879 -174.019 -125.427 -120.801
   97880 -173.060 -127.281 -120.562
   97881 -172.025 -128.162 -122.753
   97882 -179.254 -126.062 -122.491
   97883 -175.785 -127.778 -121.624
   97884 -179.648 -127.903 -122.658
   97885 -178.759 -126.042 -121.859
   97886 -179.086 -125.044 -122.671
   97887 -179.838 -126.871 -122.094
   97888 -177.610 -125.580 -123.202
   97889 -175.406 -129.943 -121.285
   97890 -173.780 -129.502 -122.015
   97891 -170.990 -129.694 -120.924
   97892 -171.435 -128.488 -120.461
   97893 -171.978 -130.011 -118.981
   97894 -173.820 -129.284 -119.815
   97895 -174.669 -128.594 -119.839
   97896 -174.552 -125.389 -121.887
   97897 -174.452 -126.180 -122.790
   97898 -174.700 -126.820 -120.388
   97899 -176.454 -128.203 -121.268
   97900 -177.509 -127.181 -122.147
   97901 -174.583 -126.508 -123.031
   97902 -174.020 -125.786 -125.922
   97903 -173.784 -127.812 -126.773
   97904 -176.845 -126.709 -124.629
   97905 -175.584 -124.231 -123.268
   97906 -175.450 -121.491 -122.959
   97907 -179.007 -123.139 -121.421
   97908 -175.347 -121.544 -123.054
   97909 -174.649 -123.153 -124.202
   97910 -175.637 -123.423 -122.667
   97911 -175.042 -123.056 -123.147
   97912 -174.372 -125.329 -124.727
   97913 -173.589 -122.388 -123.579
   97914 -171.636 -127.269 -124.776
   97915 -172.421 -127.275 -123.385
   97916 -174.896 -128.643 -123.457
   97917 -173.066 -126.624 -120.904
   97918 -175.893 -126.451 -120.576
   97919 -177.004 -125.675 -119.493
   97920 -173.821 -128.258 -122.583
   97921 -174.952 -128.446 -121.735
   97922 -171.773 -128.199 -121.607
   97923 -172.508 -126.936 -119.172
   97924 -172.180 -127.070 -118.690
   97925 -171.856 -125.527 -118.401
   97926 -173.697 -131.516 -121.027
   97927 -172.603 -131.050 -121.632
   97928 -171.989 -129.193 -123.342
   97929 -172.045 -127.835 -119.079
   97930 -173.682 -125.985 -121.991
   97931 -172.127 -125.656 -123.571
   97932 -175.325 -125.451 -120.361
   97933 -172.382 -128.064 -120.548
   97934 -172.671 -127.592 -121.588
   97935 -170.283 -125.880 -121.593
   97936 -170.497 -128.843 -120.005
   97937 -172.351 -127.849 -120.188
   97938 -171.328 -126.642 -120.311
   97939 -172.426 -127.977 -123.373
   97940 -172.892 -125.175 -120.179
   97941 -173.837 -125.013 -124.758
   97942 -173.634 -125.852 -123.340
   97943 -172.707 -127.793 -121.761
   97944 -170.167 -128.185 -119.224
   97945 -170.235 -130.189 -118.249
   97946 -172.165 -132.711 -118.812
   97947 -171.104 -132.282 -120.273
   97948 -172.888 -134.044 -119.699
   97949 -171.284 -133.285 -117.330
   97950 -170.864 -132.910 -118.026
   97951 -169.983 -133.164 -117.934
   97952 -170.381 -130.971 -119.471
   97953 -169.807 -130.688 -120.551
   97954 -168.637 -131.607 -120.376
   97955 -167.334 -129.120 -123.286
   97956 -169.146 -129.626 -123.810
   97957 -170.442 -128.334 -121.654
   97958 -175.033 -130.583 -122.771
   97959 -174.263 -128.775 -122.125
   97960 -171.660 -129.158 -122.566
   97961 -170.680 -131.982 -124.970
   97962 -168.691 -130.951 -123.122
   97963 -167.470 -133.222 -122.156
   97964 -169.703 -131.213 -119.849
   97965 -174.499 -132.950 -118.067
   97966 -173.134 -132.677 -116.880
   97967 -174.359 -132.493 -116.328
   97968 -176.813 -130.505 -113.821
   97969 -175.772 -131.185 -114.809
   97970 -169.903 -132.955 -119.865
   97971 -172.034 -133.579 -120.180
   97972 -172.211 -137.335 -119.924
   97973 -172.685 -136.321 -118.821
   97974 -174.041 -132.850 -116.929
   97975 -172.361 -134.062 -116.871
   97976 -170.457 -135.346 -114.093
   97977 -172.988 -135.092 -114.529
   97978 -171.620 -131.826 -116.313
   97979 -169.124 -133.197 -110.513
   97980 -171.131 -132.575 -107.910
   97981 -167.146 -134.034 -108.712
   97982 -168.652 -134.437 -107.047
   97983 -167.665 -135.776 -104.563
   97984 -166.810 -134.184 -108.186
   97985 -166.166 -133.616 -107.562
   97986 -166.930 -136.100 -112.150
   97987 -166.507 -134.503 -108.501
   97988 -170.415 -135.242 -111.420
   97989 -170.703 -136.613 -111.152
   97990 -170.497 -135.003 -111.748
   97991 -172.850 -133.130 -111.381
   97992 -173.145 -133.393 -110.553
   97993 -173.917 -131.664 -111.314
   97994 -172.143 -132.567 -109.207
   97995 -171.301 -134.015 -111.012
   97996 -169.552 -132.144 -111.316
   97997 -170.066 -132.954 -111.459
   97998 -171.080 -130.816 -110.851
   97999 -167.762 -133.788 -111.484
   98000 -169.310 -131.039 -109.562
   98001 -171.041 -126.428 -113.052
   98002 -171.967 -128.506 -111.578
   98003 -172.724 -129.400 -112.644
   98004 -174.307 -129.557 -110.953
   98005 -172.049 -131.995 -106.323
   98006 -170.527 -132.944 -106.531
   98007 -170.260 -135.223 -106.871
   98008 -170.043 -134.411 -107.137
   98009 -167.085 -134.153 -107.896
   98010 -168.365 -133.209 -109.222
   98011 -166.406 -136.078 -107.178
   98012 -168.741 -135.055 -107.002
   98013 -168.964 -133.336 -107.849
   98014 -170.453 -131.680 -108.885
   98015 -169.950 -133.278 -111.117
   98016 -168.471 -131.673 -110.991
   98017 -170.762 -132.506 -112.965
   98018 -171.024 -133.156 -111.536
   98019 -170.595 -130.912 -112.829
   98020 -170.720 -129.672 -113.832
   98021 -173.898 -128.920 -112.247
   98022 -171.074 -128.651 -115.511
   98023 -169.474 -128.294 -115.743
   98024 -172.124 -128.437 -117.973
   98025 -173.632 -130.509 -116.174
   98026 -173.294 -130.171 -115.741
   98027 -171.222 -128.309 -119.251
   98028 -172.857 -130.290 -115.486
   98029 -174.666 -129.621 -116.199
   98030 -172.743 -124.306 -114.511
   98031 -173.818 -126.141 -113.011
   98032 -171.398 -125.914 -115.725
   98033 -173.424 -126.118 -117.509
   98034 -170.515 -128.288 -118.784
   98035 -171.288 -127.794 -117.324
   98036 -171.981 -128.967 -114.337
   98037 -170.429 -129.076 -112.029
   98038 -168.655 -125.860 -114.209
   98039 -166.927 -127.407 -112.434
   98040 -167.763 -130.134 -117.263
   98041 -167.250 -132.654 -114.305
   98042 -167.177 -130.137 -113.717
   98043 -166.866 -132.958 -113.631
   98044 -168.728 -132.333 -110.336
   98045 -167.148 -133.354 -114.242
   98046 -168.335 -133.086 -114.475
   98047 -172.878 -132.942 -117.767
   98048 -170.737 -131.124 -113.240
   98049 -171.258 -132.811 -113.458
   98050 -169.687 -132.634 -111.527
   98051 -167.403 -133.303 -113.341
   98052 -167.160 -133.068 -110.836
   98053 -167.915 -132.542 -110.395
   98054 -170.696 -134.653 -108.809
   98055 -171.106 -131.250 -109.385
   98056 -167.313 -131.049 -110.040
   98057 -168.549 -130.181 -108.938
   98058 -171.692 -131.448 -107.254
   98059 -169.195 -131.748 -111.281
   98060 -170.541 -130.697 -114.430
   98061 -170.460 -133.428 -110.047
   98062 -171.892 -135.111 -108.665
   98063 -165.840 -136.378 -108.921
   98064 -166.735 -134.414 -111.409
   98065 -167.536 -133.726 -110.755
   98066 -167.937 -137.347 -112.804
   98067 -167.705 -135.206 -110.265
   98068 -169.417 -137.277 -109.470
   98069 -167.623 -137.370 -111.902
   98070 -168.953 -135.803 -110.133
   98071 -168.841 -136.645 -109.845
   98072 -167.763 -138.502 -111.298
   98073 -167.055 -137.600 -113.885
   98074 -167.248 -137.125 -114.571
   98075 -170.205 -136.198 -114.673
   98076 -170.713 -137.416 -115.777
   98077 -167.967 -136.136 -114.687
   98078 -167.529 -136.417 -114.250
   98079 -166.951 -135.345 -117.878
   98080 -167.960 -134.377 -117.257
   98081 -168.238 -135.934 -117.397
   98082 -169.508 -137.615 -115.717
   98083 -170.381 -136.117 -113.935
   98084 -172.046 -135.441 -115.480
   98085 -171.693 -133.789 -113.042
   98086 -171.765 -135.639 -112.774
   98087 -172.102 -133.404 -112.722
   98088 -169.573 -132.945 -111.252
   98089 -170.553 -133.367 -109.462
   98090 -169.739 -129.512 -108.305
   98091 -170.977 -131.445 -109.197
   98092 -169.043 -131.416 -113.028
   98093 -170.650 -127.191 -111.523
   98094 -171.064 -128.176 -112.027
   98095 -171.667 -131.351 -112.766
   98096 -169.904 -130.439 -113.855
   98097 -170.853 -130.884 -112.074
   98098 -171.877 -131.735 -112.823
   98099 -172.035 -131.945 -112.379
   98100 -170.569 -132.584 -114.408
   98101 -173.789 -132.384 -113.871
   98102 -172.156 -134.052 -113.962
   98103 -171.989 -132.759 -113.671
   98104 -170.029 -131.815 -114.822
   98105 -167.080 -133.840 -114.493
   98106 -172.486 -128.539 -114.432
   98107 -170.100 -128.177 -116.710
   98108 -170.578 -127.928 -116.615
   98109 -170.037 -127.950 -120.238
   98110 -171.871 -128.268 -118.694
   98111 -170.139 -126.998 -122.684
   98112 -171.937 -128.408 -121.981
   98113 -169.739 -128.391 -120.358
   98114 -166.784 -130.389 -119.742
   98115 -169.891 -131.599 -117.506
   98116 -167.117 -131.726 -118.156
   98117 -172.217 -133.803 -120.758
   98118 -171.219 -130.875 -120.858
   98119 -172.844 -128.564 -121.457
   98120 -173.102 -130.345 -121.069
   98121 -174.117 -128.620 -122.455
   98122 -175.566 -128.924 -119.945
   98123 -173.904 -124.764 -120.263
   98124 -172.439 -128.385 -118.209
   98125 -171.334 -131.192 -115.635
   98126 -175.960 -127.421 -116.400
   98127 -171.244 -129.234 -119.095
   98128 -168.700 -130.439 -119.169
   98129 -167.589 -130.810 -121.378
   98130 -167.535 -131.258 -118.303
   98131 -170.337 -135.406 -117.541
   98132 -168.124 -131.235 -118.745
   98133 -168.106 -132.947 -119.271
   98134 -171.581 -130.097 -116.794
   98135 -169.166 -128.372 -117.139
   98136 -169.393 -127.668 -117.144
   98137 -167.168 -129.660 -117.916
   98138 -169.476 -130.563 -117.600
   98139 -170.571 -130.247 -118.389
   98140 -170.306 -127.742 -119.712
   98141 -168.705 -131.042 -120.356
   98142 -166.758 -128.551 -119.644
   98143 -165.731 -131.136 -121.269
   98144 -166.424 -130.719 -118.931
   98145 -167.981 -130.981 -119.341
   98146 -169.583 -130.311 -118.066
   98147 -169.425 -131.403 -120.559
   98148 -168.585 -128.969 -118.601
   98149 -168.081 -129.273 -118.310
   98150 -170.114 -128.751 -118.948
   98151 -170.761 -127.913 -116.454
   98152 -172.166 -128.122 -115.638
   98153 -173.805 -127.634 -113.304
   98154 -174.798 -125.490 -115.545
   98155 -173.376 -125.912 -116.758
   98156 -174.548 -127.820 -117.529
   98157 -174.860 -129.975 -116.117
   98158 -173.158 -129.856 -115.886
   98159 -172.291 -131.123 -114.796
   98160 -172.173 -127.681 -113.762
   98161 -169.837 -128.029 -115.704
   98162 -173.298 -128.402 -114.337
   98163 -172.753 -129.147 -118.219
   98164 -168.632 -129.847 -115.613
   98165 -168.836 -129.531 -117.227
   98166 -167.604 -131.131 -117.355
   98167 -170.184 -129.570 -116.517
   98168 -168.529 -132.246 -114.416
   98169 -169.435 -129.274 -116.143
   98170 -169.175 -131.659 -116.042
   98171 -164.739 -134.488 -118.521
   98172 -165.668 -131.457 -116.828
   98173 -168.798 -131.531 -114.375
   98174 -166.676 -132.001 -113.257
   98175 -168.208 -130.083 -115.184
   98176 -167.884 -127.819 -116.281
   98177 -167.027 -129.352 -114.220
   98178 -168.040 -128.581 -115.132
   98179 -167.198 -127.040 -115.025
   98180 -167.183 -129.936 -118.576
   98181 -166.749 -130.516 -118.977
   98182 -165.088 -130.418 -119.639
   98183 -166.920 -133.412 -119.960
   98184 -165.866 -137.911 -117.905
   98185 -164.460 -132.682 -118.673
   98186 -166.396 -132.016 -118.755
   98187 -167.542 -132.615 -117.369
   98188 -166.109 -131.721 -116.421
   98189 -166.318 -131.788 -120.169
   98190 -165.958 -132.133 -119.963
   98191 -161.629 -136.913 -118.653
   98192 -160.896 -134.880 -116.125
   98193 -159.726 -138.391 -120.267
   98194 -158.324 -139.003 -120.377
   98195 -159.324 -140.102 -119.092
   98196 -161.959 -139.643 -115.300
   98197 -160.417 -139.375 -114.993
   98198 -159.218 -139.563 -115.565
   98199 -163.160 -138.604 -114.209
   98200 -161.111 -139.053 -111.263
   98201 -159.728 -136.655 -112.069
   98202 -156.362 -137.820 -112.576
   98203 -157.300 -135.669 -113.505
   98204 -161.434 -136.886 -109.034
   98205 -157.679 -134.712 -109.219
   98206 -156.904 -135.236 -108.699
   98207 -159.089 -134.459 -108.981
   98208 -157.808 -137.513 -109.054
   98209 -158.190 -137.043 -108.963
   98210 -160.373 -139.234 -110.276
   98211 -161.385 -139.280 -110.096
   98212 -161.009 -139.476 -108.461
   98213 -161.722 -138.318 -113.359
   98214 -158.607 -140.641 -107.765
   98215 -155.219 -139.320 -109.991
   98216 -154.608 -137.357 -111.217
   98217 -154.495 -134.099 -111.519
   98218 -153.367 -138.189 -108.876
   98219 -151.636 -138.631 -108.223
   98220 -155.379 -139.316 -108.082
   98221 -157.056 -138.897 -107.278
   98222 -155.779 -139.395 -107.021
   98223 -153.591 -138.669 -109.773
   98224 -158.220 -137.419 -108.235
   98225 -155.897 -137.863 -107.727
   98226 -152.899 -136.964 -108.899
   98227 -154.639 -141.268 -110.000
   98228 -153.841 -137.556 -112.187
   98229 -156.047 -136.889 -112.968
   98230 -158.340 -137.859 -112.956
   98231 -160.080 -135.986 -113.160
   98232 -159.342 -137.933 -112.712
   98233 -157.052 -137.084 -110.827
   98234 -157.274 -136.052 -111.876
   98235 -159.440 -135.779 -111.965
   98236 -161.215 -136.628 -107.727
   98237 -158.806 -136.821 -107.711
   98238 -159.121 -135.713 -107.550
   98239 -158.252 -134.104 -107.923
   98240 -161.922 -137.086 -108.548
   98241 -160.191 -137.311 -109.102
   98242 -164.209 -135.366 -109.501
   98243 -166.323 -136.165 -108.068
   98244 -165.446 -138.998 -106.148
   98245 -162.383 -136.503 -108.487
   98246 -164.069 -136.874 -105.942
   98247 -164.729 -134.260 -106.562
   98248 -166.944 -132.992 -111.319
   98249 -165.963 -131.718 -111.443
   98250 -163.622 -132.985 -113.450
   98251 -165.952 -132.570 -111.380
   98252 -165.490 -134.342 -111.007
   98253 -167.944 -133.187 -113.453
   98254 -167.508 -129.232 -111.185
   98255 -168.670 -131.837 -113.312
   98256 -167.801 -131.206 -117.771
   98257 -169.404 -131.989 -118.148
   98258 -168.429 -131.467 -116.973
   98259 -166.547 -132.795 -116.372
   98260 -166.415 -135.557 -117.999
   98261 -166.557 -135.965 -118.176
   98262 -169.201 -131.990 -116.484
   98263 -167.873 -131.478 -116.558
   98264 -165.695 -132.540 -116.368
   98265 -163.132 -133.870 -118.736
   98266 -163.302 -133.170 -117.307
   98267 -163.787 -135.489 -117.306
   98268 -165.194 -136.981 -118.734
   98269 -163.472 -138.018 -117.923
   98270 -163.753 -139.154 -116.534
   98271 -165.698 -136.921 -114.101
   98272 -166.049 -137.462 -115.790
   98273 -166.811 -136.837 -114.771
   98274 -165.389 -136.136 -115.049
   98275 -162.679 -136.232 -112.906
   98276 -168.892 -134.532 -109.996
   98277 -165.766 -132.646 -112.165
   98278 -168.610 -133.714 -110.544
   98279 -166.723 -130.398 -109.327
   98280 -168.239 -132.557 -112.072
   98281 -167.679 -133.838 -115.131
   98282 -166.610 -130.550 -116.273
   98283 -168.526 -132.180 -113.536
   98284 -167.086 -133.354 -114.953
   98285 -168.542 -133.876 -116.448
   98286 -169.490 -134.522 -115.374
   98287 -171.991 -135.730 -116.111
   98288 -172.365 -138.871 -115.656
   98289 -170.879 -138.913 -118.343
   98290 -170.372 -140.016 -116.368
   98291 -171.691 -140.742 -115.038
   98292 -172.225 -141.324 -115.865
   98293 -171.979 -137.137 -117.083
   98294 -172.015 -135.377 -114.115
   98295 -172.996 -133.353 -112.766
   98296 -172.313 -134.443 -114.059
   98297 -171.876 -135.091 -115.117
   98298 -170.621 -134.578 -115.268
   98299 -168.786 -135.035 -113.911
   98300 -169.107 -134.544 -116.389
   98301 -167.867 -134.787 -116.274
   98302 -169.420 -133.168 -117.991
   98303 -166.819 -131.177 -119.399
   98304 -166.888 -133.415 -117.504
   98305 -168.683 -132.342 -118.687
   98306 -168.992 -133.618 -119.092
   98307 -168.159 -132.358 -119.041
   98308 -168.122 -133.905 -119.168
   98309 -170.078 -133.152 -120.080
   98310 -168.639 -135.342 -120.184
   98311 -166.886 -132.308 -119.871
   98312 -168.816 -133.406 -119.996
   98313 -167.908 -133.385 -121.535
   98314 -170.130 -133.811 -120.268
   98315 -168.220 -129.746 -121.748
   98316 -167.418 -130.315 -122.533
   98317 -165.960 -129.326 -119.968
   98318 -166.011 -131.191 -121.686
   98319 -162.551 -131.179 -123.390
   98320 -164.331 -134.800 -122.508
   98321 -165.176 -130.715 -122.614
   98322 -166.349 -129.285 -124.460
   98323 -164.896 -129.133 -123.415
   98324 -164.140 -128.198 -123.092
   98325 -167.173 -128.732 -122.753
   98326 -171.155 -128.942 -119.911
   98327 -169.758 -129.748 -119.085
   98328 -170.046 -129.195 -120.203
   98329 -168.659 -129.294 -121.355
   98330 -170.169 -130.251 -122.972
   98331 -173.275 -130.048 -119.374
   98332 -173.969 -130.552 -120.345
   98333 -169.347 -131.231 -123.101
   98334 -166.311 -128.402 -123.722
   98335 -164.357 -132.048 -124.925
   98336 -167.227 -133.399 -124.137
   98337 -166.486 -130.996 -120.488
   98338 -168.872 -129.605 -117.921
   98339 -170.591 -130.683 -120.062
   98340 -168.783 -130.444 -117.231
   98341 -166.402 -130.246 -117.364
   98342 -166.279 -133.535 -116.829
   98343 -166.555 -130.658 -117.410
   98344 -166.897 -130.002 -117.218
   98345 -169.156 -129.648 -117.011
   98346 -170.913 -129.364 -114.884
   98347 -170.300 -130.776 -114.106
   98348 -172.308 -130.071 -114.913
   98349 -170.910 -130.616 -115.096
   98350 -167.590 -129.874 -114.917
   98351 -167.003 -133.426 -115.132
   98352 -167.978 -136.108 -116.517
   98353 -165.746 -137.232 -115.772
   98354 -162.317 -137.064 -114.263
   98355 -162.299 -135.347 -115.300
   98356 -162.632 -135.686 -113.139
   98357 -162.062 -135.791 -115.509
   98358 -162.250 -134.785 -117.803
   98359 -163.626 -134.629 -121.419
   98360 -164.178 -134.766 -120.621
   98361 -165.066 -131.856 -121.007
   98362 -167.102 -131.788 -119.138
   98363 -167.738 -128.961 -119.242
   98364 -167.369 -131.538 -117.142
   98365 -164.114 -131.311 -116.643
   98366 -164.831 -131.005 -116.574
   98367 -164.471 -126.745 -115.533
   98368 -166.590 -129.466 -115.974
   98369 -164.970 -132.210 -116.415
   98370 -164.691 -130.882 -115.124
   98371 -163.979 -129.209 -115.974
   98372 -163.464 -129.068 -114.897
   98373 -163.760 -129.045 -112.756
   98374 -162.944 -132.603 -112.843
   98375 -164.541 -132.094 -113.866
   98376 -164.265 -132.787 -113.032
   98377 -166.312 -132.204 -112.773
   98378 -163.908 -135.164 -113.781
   98379 -162.879 -134.146 -111.735
   98380 -165.411 -133.649 -112.942
   98381 -164.222 -134.963 -109.727
   98382 -161.695 -135.666 -108.843
   98383 -161.658 -136.581 -107.913
   98384 -163.644 -138.104 -111.475
   98385 -161.885 -138.262 -108.146
   98386 -159.876 -139.139 -112.592
   98387 -160.034 -140.328 -110.800
   98388 -161.069 -141.127 -110.923
   98389 -162.045 -140.190 -111.632
   98390 -163.889 -138.271 -111.497
   98391 -167.807 -135.436 -112.539
   98392 -167.423 -134.859 -111.969
   98393 -168.783 -134.495 -111.025
   98394 -168.635 -133.590 -115.160
   98395 -168.003 -135.550 -113.925
   98396 -167.486 -135.804 -111.750
   98397 -169.251 -137.203 -112.131
   98398 -170.887 -134.606 -113.772
   98399 -166.360 -134.413 -114.272
   98400 -165.778 -133.299 -112.424
   98401 -165.866 -131.408 -115.645
   98402 -167.276 -131.792 -114.931
   98403 -164.502 -133.158 -114.333
   98404 -162.784 -136.871 -115.614
   98405 -164.672 -136.013 -111.740
   98406 -166.473 -136.443 -111.798
   98407 -165.529 -133.407 -115.026
   98408 -166.903 -132.173 -114.053
   98409 -166.534 -135.486 -112.049
   98410 -165.284 -137.369 -109.433
   98411 -164.584 -138.277 -107.028
   98412 -162.722 -138.154 -108.317
   98413 -163.344 -135.885 -107.107
   98414 -164.883 -136.726 -109.541
   98415 -163.810 -140.342 -107.999
   98416 -161.123 -140.923 -104.525
   98417 -163.073 -140.295 -104.608
   98418 -162.415 -140.440 -101.489
   98419 -161.485 -139.431 -104.322
   98420 -162.681 -139.662 -102.691
   98421 -163.620 -137.380 -104.260
   98422 -164.494 -139.138 -104.931
   98423 -161.002 -139.962 -105.461
   98424 -161.008 -137.837 -103.729
   98425 -161.841 -139.545 -105.875
   98426 -161.903 -137.293 -101.706
   98427 -163.633 -138.225 -101.211
   98428 -162.211 -137.200 -104.184
   98429 -162.860 -137.525 -102.810
   98430 -163.803 -137.927 -102.092
   98431 -164.549 -135.923 -106.796
   98432 -161.952 -137.746 -106.592
   98433 -160.806 -135.092 -108.732
   98434 -160.499 -133.576 -106.314
   98435 -161.588 -132.809 -109.536
   98436 -162.335 -129.860 -110.180
   98437 -159.650 -130.069 -109.257
   98438 -161.357 -131.677 -110.851
   98439 -162.065 -131.765 -111.741
   98440 -162.345 -131.116 -109.954
   98441 -161.567 -132.828 -110.584
   98442 -161.734 -133.133 -109.697
   98443 -161.198 -132.969 -109.388
   98444 -159.875 -133.746 -106.770
   98445 -160.567 -135.155 -109.796
   98446 -160.468 -135.704 -109.538
   98447 -160.839 -135.296 -109.143
   98448 -163.124 -136.799 -109.806
   98449 -162.561 -137.508 -111.289
   98450 -158.544 -139.667 -111.883
   98451 -160.464 -139.635 -110.466
   98452 -162.656 -140.412 -110.065
   98453 -164.881 -138.853 -109.065
   98454 -165.263 -135.813 -112.869
   98455 -166.051 -133.797 -114.038
   98456 -164.167 -132.277 -114.314
   98457 -165.424 -132.899 -114.903
   98458 -166.041 -133.681 -118.254
   98459 -166.332 -132.842 -116.503
   98460 -164.371 -134.471 -116.348
   98461 -161.736 -136.287 -116.141
   98462 -163.049 -137.148 -113.486
   98463 -158.633 -138.552 -116.014
   98464 -157.603 -137.257 -114.284
   98465 -160.725 -138.038 -112.620
   98466 -159.950 -135.533 -115.716
   98467 -161.409 -134.784 -115.723
   98468 -161.537 -135.503 -117.763
   98469 -158.950 -135.364 -115.746
   98470 -158.326 -133.214 -118.500
   98471 -157.400 -132.312 -118.435
   98472 -157.385 -133.594 -114.707
   98473 -156.369 -133.655 -113.532
   98474 -156.795 -134.157 -114.868
   98475 -155.923 -131.898 -111.942
   98476 -155.964 -132.906 -113.743
   98477 -159.758 -134.742 -113.264
   98478 -159.711 -136.255 -116.197
   98479 -158.899 -134.236 -117.261
   98480 -159.932 -133.742 -118.287
   98481 -158.985 -132.675 -118.122
   98482 -159.447 -136.237 -113.476
   98483 -159.863 -136.715 -113.794
   98484 -158.933 -134.973 -112.367
   98485 -158.390 -135.633 -110.618
   98486 -161.012 -137.785 -109.839
   98487 -162.414 -137.150 -107.561
   98488 -163.237 -138.471 -109.575
   98489 -165.251 -133.905 -110.798
   98490 -165.199 -135.692 -112.007
   98491 -164.089 -134.068 -109.525
   98492 -163.437 -133.837 -111.916
   98493 -163.422 -134.945 -113.348
   98494 -162.038 -133.864 -115.378
   98495 -166.211 -134.213 -116.648
   98496 -165.551 -132.689 -120.361
   98497 -165.814 -132.113 -120.122
   98498 -163.786 -130.354 -120.840
   98499 -165.089 -128.581 -118.108
   98500 -165.871 -128.898 -120.125
   98501 -165.914 -130.071 -120.585
   98502 -165.662 -130.789 -121.004
   98503 -162.794 -128.665 -121.435
   98504 -164.101 -129.927 -121.809
   98505 -163.282 -129.893 -121.603
   98506 -163.494 -131.890 -121.269
   98507 -163.036 -130.539 -120.457
   98508 -161.520 -132.812 -122.464
   98509 -160.575 -133.540 -121.439
   98510 -161.184 -132.913 -123.039
   98511 -160.715 -133.112 -125.531
   98512 -160.109 -133.409 -126.875
   98513 -159.238 -132.006 -125.708
   98514 -156.455 -131.426 -127.365
   98515 -160.146 -131.588 -125.202
   98516 -161.517 -134.110 -125.195
   98517 -161.179 -132.969 -125.747
   98518 -159.802 -133.053 -123.338
   98519 -162.730 -134.729 -123.874
   98520 -161.086 -135.184 -123.973
   98521 -162.936 -136.339 -122.143
   98522 -161.507 -134.316 -124.791
   98523 -161.047 -135.629 -124.891
   98524 -163.139 -134.036 -124.047
   98525 -165.858 -138.930 -123.720
   98526 -163.954 -136.290 -124.537
   98527 -162.265 -134.931 -124.556
   98528 -163.931 -132.776 -122.064
   98529 -165.063 -132.094 -124.328
   98530 -165.075 -130.267 -122.632
   98531 -165.162 -130.160 -125.940
   98532 -165.917 -127.010 -125.607
   98533 -168.252 -130.920 -125.009
   98534 -165.569 -128.266 -124.232
   98535 -165.014 -128.020 -128.058
   98536 -168.487 -129.359 -127.171
   98537 -167.633 -130.865 -125.840
   98538 -167.549 -128.219 -127.568
   98539 -168.221 -128.288 -130.468
   98540 -167.030 -128.467 -128.934
   98541 -165.130 -125.437 -127.833
   98542 -165.166 -123.385 -133.067
   98543 -165.453 -124.150 -129.052
   98544 -165.658 -121.600 -129.786
   98545 -163.238 -119.808 -130.166
   98546 -162.599 -119.577 -129.965
   98547 -162.532 -122.275 -131.851
   98548 -164.737 -124.191 -133.251
   98549 -162.805 -124.525 -132.211
   98550 -164.820 -124.131 -128.931
   98551 -165.040 -121.506 -129.052
   98552 -167.771 -121.487 -129.292
   98553 -168.623 -122.436 -131.017
   98554 -167.391 -121.812 -129.142
